id,lat,lon,name,shop_type,brand,opening_hours,phone,website,address,wheelchair,payment_methods
node/4631999420,37.7893104,-122.40393,FedEx Office,copyshop,FedEx Office,Mo-Fr 09:00-18:00; Sa 10:00-18:00,+1 415-781-1871,https://local.fedex.com/en-us/ca/san-francisco/office-4446,"127, Kearny Street, San Francisco, 94108",yes,
node/4632000726,37.7924831,-122.39908,Financial District Ace Hardware,doityourself,Ace Hardware,Mo-Th 08:00-15:00; Fr 08:00-14:00,+1 415-362-7744,,"140, Pine Street, San Francisco, 94111-5526",no,
node/4632000735,37.7924521,-122.3996622,LensCrafters,optician,LensCrafters,,,https://local.lenscrafters.com/ca/san-francisco/100-battery-st.html,,,
node/4632000744,37.7918595,-122.402112,FedEx Office,copyshop,FedEx Office,Mo-Fr 09:00-18:00; Sa 10:00-18:00,+1 415-834-1053,,"369, Pine Street, San Francisco, 94104",limited,
node/4632000809,37.7905863,-122.4041616,Oma Hair Salon,hairdresser,,,+1 415 5196595,https://www.omahairsalon.com/,"257, Kearny Street, San Francisco",yes,
node/4632000810,37.792192,-122.4012227,Speedway,copyshop,,,,,,no,
node/4632029100,37.7893612,-122.397853,Lunettes Optometric,optician,,,,,,yes,
node/4632030145,37.7891394,-122.398148,Whole Cakes,pastry,,,,,,yes,
node/4632081526,37.7897972,-122.401069,Patrick & Company,stationery,,Mo-Su 09:00-17:30,,,San Francisco,yes,
node/4632081527,37.7884356,-122.402795,Sola's Salon Studios,beauty,,,,,,,
node/4632085289,37.7895104,-122.4014511,Bay Food Mini Market,convenience,,,,,"578, Market Street",yes,
node/4636929851,37.7867079,-122.440316,Yury's Lights and Beyond,lighting,,Mo-Sa 10:00-18:00,,,,no,
node/4637102849,37.793129,-122.4159996,Diamond Laundromat,laundry,,,,,,,
node/4637102850,37.7927111,-122.4176208,Laundry and Dry Cleaners,laundry,,,,,,,
node/4637158844,37.7955793,-122.4180404,Hope's Books and Stationary,stationery,,,,,,,
node/4637158845,37.795178,-122.4197904,Larvin Street Laundromat,laundry,,,,,,,
node/4637158847,37.795089,-122.4197756,Rose Hair Design,hairdresser,,,,,,,
node/4637159412,37.795293,-122.4189271,Chilton Auto Body Shop,car_repair,,,,,,,
node/4637159414,37.795787,-122.4164826,Golden City Building Supply,hardware,,,,,,,
node/4637159454,37.7871708,-122.4050932,Cinta Salon,beauty,,,,https://cinta.com/,"23, Grant Avenue",yes,
node/4637161719,37.7782962,-122.405637,Murphy & Simi Co.,hardware,,Mo-Fr 08:00-16:30,,http://murphyandsimi.com/,"1001, Folsom Street",,
node/4637176425,37.7957431,-122.41681,Green Beauty Nails,beauty,,,,,,,
node/4637176426,37.7964695,-122.4169517,Tong's Cleaners,laundry,,,+1 415 7711467,,"1667, Leavenworth Street, San Francisco",,
node/4637180035,37.7791275,-122.4061216,Rite-way Electric Co.,car_parts,,,,,,,
node/4637210183,37.7944737,-122.4182553,J H Grocery and Liquor,supermarket,,,,,,,
node/4637252363,37.7937865,-122.4178279,American Cleaners,laundry,,,,,,,
node/4637357742,37.7874081,-122.406847,Louis Vuitton,clothes,Louis Vuitton,,,,,limited,
node/4637571917,37.7869901,-122.4121118,Angie's and Martha's Hair Salon,hairdresser,,,,,"524, Geary Street",,
node/4637571918,37.7870281,-122.4118455,Bel Clift Market,alcohol,,,+1 415-885-2339,,"516, Geary Street",,
node/4637571920,37.786652,-122.4130396,Geary Wine & Spirits,alcohol,,,,,"599, Geary Street",,
node/4637572298,37.7868274,-122.4134074,Salama Halal Meat,butcher,,,+1 415 4740359,,"604, Geary Street, San Francisco",,
node/4637572300,37.7856872,-122.4128245,Starlight Spa,beauty,,,+1 415-897-1293,,"450, Jones Street",,
node/4637572302,37.7866129,-122.4133713,Desi Bazaar,convenience,,,+1 415 8007698,,"603, Geary Street, San Francisco",,
node/4637572305,37.7864703,-122.4144672,Win's Hair Design,hairdresser,,,,,"681, Geary Street",,
node/4637773272,37.784303,-122.4107195,Daldas Market,convenience,,,,,,,
node/4637773276,37.7862798,-122.4115605,Napa Wines,alcohol,,,,,,,
node/4637773277,37.7847762,-122.4109515,S Market and Deli,deli,,,,,,,
node/4637773279,37.7879591,-122.411887,Town and County Market,alcohol,,,,,,,
node/4637773280,37.7847287,-122.4131164,US Smoke Shop,tobacco,,,,,"415, Ellis Street, San Francisco",,
node/4639432176,37.6238283,-122.429471,7-Eleven,convenience,7-Eleven,24/7,+1 650-871-9110,https://www.7-eleven.com/locations/ca/san-bruno/2100-crestmoor-dr-15910,"2100, Crestmoor Drive, San Bruno, 94066-2802",,yes
node/4641742106,37.7937654,-122.4062941,Easy Traveler,bag,,,,,"739, Grant Avenue, San Francisco",,
node/4661543003,37.7643298,-122.4027236,Whole Foods Market,supermarket,Whole Foods Market,Mo-Su 08:00-22:00,+1 415-552-1155,https://www.wholefoodsmarket.com/stores/potrerohill,"450, Rhode Island Street, San Francisco, 94107",no,
node/4672885712,37.7446531,-122.4001332,CWallA,building_materials,,,+1-415-852-7974,https://www.cwalla.com/,"2177, Jerrold Avenue, San Francisco, 94124",,
node/4693634740,37.7742721,-122.391412,Gus's Community Market,supermarket,,"PH,Mo-Su 08:00-21:00",,,"1101, 4th Street, San Francisco, 94158",yes,yes
node/4704557447,37.785398,-122.4056288,Trader Joe's,supermarket,Trader Joe's,09:00-21:00,+1 415-536-7801,https://locations.traderjoes.com/ca/san-francisco/225/,"10, 4th Street, San Francisco, 94103",,
node/4726831412,37.7780147,-122.4112638,General Bead,craft,,,+1-415-255-2323,,"637, Minna Street",,
node/4754013401,37.7834814,-122.4646191,Foggy Notion,yes,,,,,,,
node/4755628605,37.7851234,-122.4647446,Park Presidio Liquors,convenience,,Mo-Su 08:00-23:00,,,,,
node/4755642181,37.7819817,-122.4830336,Kayo Hair,hairdresser,,10:00-19:00,+1 415-831-2222,,"2211, Clement Street",,
node/4755671155,37.7847165,-122.4642877,Washtown,laundry,,Mo-Su 07:00-22:00,,,"4349, California Street",,
node/4755671156,37.7847131,-122.4644196,Hair Dimension,hairdresser,,"Mo,We-Sa 10:30-19:00",,,"4335, California Street",,
node/4783986921,37.7809242,-122.4563966,FedEx Office,copyshop,FedEx Office,Mo-Fr 08:00-20:00; Sa 09:00-18:00; Su 12:00-18:00,,,,yes,
node/4829667627,37.7080705,-122.454361,Atech Auto Repair,car_repair,,,,,"5975, Mission Street, Daly City",,
node/4839249778,37.7746143,-122.4375705,Budget Cleaners,dry_cleaning,,,,,"536, Divisadero Street, San Francisco, 94117",,
node/4839249779,37.7763588,-122.4379242,The Perish Tru$t,interior_decoration,,We-Su 12:00-18:00,,,"728, Divisadero Street, San Francisco, 94117",,
node/4839249780,37.7743376,-122.4375191,SF Hardware,hardware,,,,,"512, Divisadero Street, San Francisco, 94117",,
node/4839249783,37.7751952,-122.437694,Q Spa,beauty,,,,https://www.qspa.net/,"604, Divisadero Street, San Francisco, 94117",,
node/4839249787,37.7764126,-122.4382583,Divis Reflexologu,massage,,,,,"773, Divisadero Street",,
node/4839249798,37.7751403,-122.4376797,Rare Device,interior_decoration,,,,https://raredevice.net/,"600, Divisadero Street, San Francisco, 94117",,
node/4839259270,37.7765771,-122.4382957,NewBills Barbershop & Salon,hairdresser,,,+1 415-374-4353,,"781, Divisadero Street",yes,
node/4840631551,37.7742787,-122.4273437,Oak Gourmet,convenience,,,,,"497, Oak Street",,
node/4840631553,37.7770592,-122.4380464,Coin wash,laundry,,Mo-Su 08:00-21:00,,,,,
node/4840631554,37.7803737,-122.4390891,Divisadero Heights Cleaners,dry_cleaning,,Mo-Fr 08:00-19:00; Sa 09:00-18:30; Su off,+1 415-563-5131,,"1189, Divisadero Street",,yes
node/4840631555,37.7851816,-122.441416,Stewart's Grocery,convenience,,"Mo-Th 08:30-19:00; Fr,Sa 09:00-21:00; Su 09:00-19:00",,https://www.uwebconnect.com/stewartmarket,"2498, Sutter Street",,
node/4844561922,37.6563514,-122.4196735,,supermarket,,,,,,,
node/4852448013,37.7738037,-122.4386786,Fell Depot Cleaners,dry_cleaning,,,,,"1263, Fell Street",,
node/4852448016,37.7733138,-122.4389402,Falletti Foods,supermarket,,Mo-Su 07:00-21:00,,http://fallettifoods.com,"302, Broderick Street, San Francisco, 94127",,
node/4852448422,37.7737857,-122.438762,Verde SF,florist,,,,,"1265, Fell Street",,
node/4852550731,37.7748776,-122.4396389,HSH Interiors,interior_decoration,,,,,"501, Broderick Street, San Francisco, 94117",,
node/4852639433,37.7865142,-122.4399695,Sunshine Express Cleaners,dry_cleaning,,,,,"1818, Divisadero Street",,
node/4852639435,37.7863756,-122.4399445,Divisadero Florist,florist,,,,,"1802, Divisadero Street",,
node/4852639436,37.7866032,-122.4399864,Artistic Nail & Spa,beauty,,,,,"1826, Divisadero Street",,
node/4884452485,37.5986968,-122.3880165,No. 9 Foot Spa,massage,,,,,"9, El Camino Real",,
node/4884452487,37.5986478,-122.3882477,Rubin’s Piercing Smoke Shop & Payment Center,piercing;tobacco;mobile_phone;tattoo,,,,,,,
node/4884452489,37.5987892,-122.388152,,psychic,,,+1 650-552-9590,,"13, El Camino Real",,
node/4894787721,37.7866383,-122.4099463,Showcase Flowers,florist,,,+1 415 7718323,https://www.showcaseflowers.com/,"325, Mason Street",,
node/4900833140,37.7774008,-122.4632518,Nature's Edge Spa,massage,,,,,"404, Balboa Street, San Francisco, 94118",yes,
node/4906756300,37.7492233,-122.4174393,,vacant,,,,,"3364, 26th Street, San Francisco, 94110",,
node/4907005454,37.8944103,-122.5324438,Toyhouse Mill Valley,toys,,,,,"515, Miller Avenue, Mill Valley, 94941",,
node/4907746160,37.8971519,-122.5362725,Jolly King Liquors,alcohol,,,,,,,
node/4909875170,37.7434873,-122.4209958,Big Lots,department_store,Big Lots,Mo-Su 09:00-21:00,+1 415-648-5256,,"3333, Mission Street, San Francisco, 94110",,
node/4915838362,37.7887869,-122.4018387,Montgomery Flowers,florist,,,,,,yes,
node/4917417313,37.7938411,-122.4215243,Johnson Leathers,leather,,,,,"1833, Polk Street, San Francisco, 94109",,
node/4917417314,37.793892,-122.421535,One Half,clothes,,,,,"1837, Polk Street, San Francisco, 94109",,
node/4917417654,37.7939598,-122.4215457,California Cowboy,clothes,,,,,,,
node/4921394503,37.7794389,-122.3894387,Giants Dugout,gift,,,,,,,
node/4921436969,37.8004479,-122.4383995,Apple Store,electronics,Apple Store,,,https://www.apple.com/retail/chestnutstreet,,yes,
node/4921436970,37.800712,-122.4378596,Fleet Feet Sports,sports,,,,,,,
node/4925208321,37.7599154,-122.4212474,Serendipity,gift,,Mo-Fr 10:30-19:00; Sa 10:30-19:00; Su 11:00-18:30,+1 415 401 8760,,"803, Valencia Street, San Francisco, 94110",yes,
node/4925210021,37.7603821,-122.4216133,Open Editions,art,,Mo-Su 11:00-19:00,,https://open-editions.com,,yes,
node/4925215288,37.7599503,-122.4215932,Rhea's Market & Deli,convenience,,"Su-Th 10:00-21:00; Fr,Sa 10:00-22:00",,,"800, Valencia Street",yes,
node/4925652998,37.7937659,-122.4096713,A Salon,hairdresser,,,+1 415 3999888,,"999, Powell Street, San Francisco",,
node/4934813168,37.7474973,-122.4094856,Sam's Market,convenience,,,+1-415-824-1027,,"580, Precita Avenue, San Francisco, 94110",,
node/4934813428,37.7495179,-122.4086665,ABC Market,convenience,,,+1 415-282-7420,,"2801, Bryant Street, San Francisco, 94110",no,
node/4945079782,37.7489379,-122.4183074,Stop & Shop Market,convenience,,,+1-415-550-0905,,"3000, Mission Street, San Francisco, 94110",,
node/4945079887,37.7490155,-122.4171635,,vacant,,,,,"3353, 26th Street, San Francisco, 94110",,
node/4947655358,37.7430476,-122.4055358,Bayshore Market Deli & Liquor,convenience,,,+1-415-695-0201,,"300, Bayshore Boulevard, San Francisco, 94124",,
node/4947835965,37.722524,-122.4344815,Hilda's Mart & Bake Shop,pastry,,"We,Th,Sa 10:00-18:00",+1-415-333-3122,,"145, Persia Avenue, San Francisco, 94112",,
node/4947838272,37.7204367,-122.4306351,Snack & Bottle Shop,alcohol,,Mo-Sa 10:00-20:00,+1-415-586-5046,,"644, Persia Avenue, San Francisco, 94112",,
node/4947854931,37.7530496,-122.4066298,N & V Liquor & Grocery,convenience,,,+1-415-647-1212,,"2702, 24th Street, San Francisco, 94110",limited,
node/4951457181,37.7528111,-122.4074282,Tony's Market,convenience,,,+1-415-824-7123,,"2751, 24th Street, San Francisco, 94110",no,
node/4951872001,37.7267869,-122.4413672,Roxie Food Center,convenience,,,+1-415-587-2345,,"1901, San Jose Avenue, San Francisco, 94112",,
node/4951963979,37.7798597,-122.485398,FH Video Incorporated,hifi,,"Mo-Fr 09:00-12:00,13:00-17:00; Sa-Su off",+1-415-221-6128,https://www.fhvideo.com,"6139, Geary Boulevard, San Francisco, 94121",,yes
node/4951963983,37.7798795,-122.48557,Sunrise Medical Supplies,medical_supply,,Mo-Th 09:30-15:00; Fr 09:30-14:00; Sa-Su off,+1-415-666-0933,http://www.sunrisemedsupplies.com/,"6149, Geary Boulevard, San Francisco, 94121",,
node/4951963988,37.7798507,-122.485946,Sullivan’s and Duggan’s Serra Funeral Services,funeral_directors,,Mo-Fr 08:30-17:00; Sa-Su 09:00-17:00,+1-415-621-4567,https://www.sullivansfuneralandcremation.com/,"6201, Geary Boulevard, San Francisco, 94121",,
node/4951963989,37.7798469,-122.486018,Bliss Organic Salon,beauty,,,,,"6209, Geary Boulevard, San Francisco, 94121",,
node/4972855025,37.7389968,-122.4142307,Dan's Cleaners,dry_cleaning,,,+1-415-206-0668,,"827, Cortland Avenue, San Francisco, 94110",,
node/4972855026,37.7390179,-122.4139658,Traditional Chinese Massage,massage,,,,,"901, Cortland Avenue",,
node/4972855027,37.7388099,-122.414204,Andi's Market,convenience,,Mo-Th 06:00-00:00; Fr-Sa 06:00-01:00; Su 06:00-00:00,+1-415-468-4656,,"820, Cortland Avenue",,
node/4972855028,37.7389842,-122.4145587,Pay Little Market,convenience,,,,,,,
node/4972855033,37.7390709,-122.4156846,Unlimited Hair Care,hairdresser,,,+1-415-648-6626,,,,
node/4977740465,37.5779695,-122.3476995,Skinspirit,beauty,,"Mo 09:00-17:00; Tu-Th 09:00-20:00; Fr,Sa 09:00-18:00",,,"1375, Burlingame Avenue, Burlingame, 94010",,
node/5002148262,37.7313693,-122.4516209,Amazing Look,hairdresser,,,,,"719, Monterey Boulevard, San Francisco, 94127",,
node/5016815921,37.8007754,-122.4091316,Gorin Bros. Hat Shop,clothes,,Su-Th 11:00-20:00; Fr-Sa 11:00-21:00,+1-415-402-0454,https://www.goorin.com/,"1612, Stockton Street, 94133",,
node/5023374622,37.7767373,-122.4250604,undefeated,clothes,,,,,,,
node/5038595323,37.72663,-122.4770048,Target,department_store,Target,Mo-Su 08:00-22:00,+1 415-680-2914,https://www.target.com/sl/san-francisco-stonestown/3264,"233, Winston Drive, San Francisco, 94132",,
node/5043874523,37.7832457,-122.460777,The Spanish Table,deli,,,,,"130, Clement Street, 94118",yes,
node/5061094083,37.742169,-122.4987574,New Fung Tai Framing & Gallery,frame,,,,,"3028, Taraval Street, San Francisco, 94116",,
node/5061094084,37.7418,-122.5012525,Michelle's Hair Studio,hairdresser,,,,,"3255, Taraval Street, San Francisco",,
node/5061169918,37.7742945,-122.509954,Europa Express,convenience,,Mo-Su 10:00-19:00,,,"750, La Playa Street, San Francisco, 94121",yes,
node/5061194014,37.7735775,-122.5060755,Scissor Me Whiskers,pet_grooming,,,,,"4412, Cabrillo Street",,
node/5087504022,37.7668496,-122.4187119,Sixth Course,confectionery,,Tu-Sa 14:00-22:00,+1-415-829-2461,http://sixthcourse.com,"1544, 15th Street, 94103",,
node/5087529121,37.7622024,-122.4126432,Mr. Muggles' Dogs,pet,,Mo-Fr 07:00-19:00; Sa-Su 09:00-17:00,+1 415-817-1744,https://mrmugglesdogs.com/,"2175, Harrison Street",,
node/5098759636,37.7719782,-122.4307152,Mike's Barbershop,hairdresser,,Tu-Fr 11:00-19:00; Sa 10:00-17:00,+1-415-660-5031,,"505, Haight Street, San Francisco, 94117",yes,
node/5104542188,37.7704814,-122.4441458,,vacant,,,,,"1324, Haight Street, San Francisco, 94117",,
node/5128663615,37.6714504,-122.47124,Uniqlo,clothes,Uniqlo,Mo-Sa 10:00-21:00; Su 11:00-19:00,,https://www.uniqlo.com/us/en/stores-details/?StoreID=10200049&source=stores,"3, Daly City, 94015",,
node/5140235344,37.7650774,-122.4317128,Underglass Custom Framing,frame,,Mo-Fr 11:00-18:00; Sa-Su 11:00-17:00,+1 415-252-9844,https://www.underglassframing.com/,"2239, Market Street, San Francisco, 94114",,
node/5140235346,37.7647584,-122.4321327,R by Rolo,clothes,,,,,"2267, Market Street, San Francisco, 94114",,
node/5174391352,37.7993213,-122.4413683,Apothecarium,cannabis,,,,,"2414, Lombard Street, San Francisco, 94123",,
node/5174391353,37.7683409,-122.4275629,The Apothecarium,cannabis,,09:00-21:30,,,"2029, Market Street, San Francisco, 94114",,
node/5175557621,37.7769092,-122.4140969,Sparc,cannabis,,,,,"1256, Mission Street, San Francisco, 94103",,
node/5175561847,37.7720721,-122.4299305,Sparc,cannabis,,10:00-22:00,,,"473, Haight Street, San Francisco, 94117",yes,
node/5180658247,37.7717256,-122.432689,,florist,,,,,"631, Haight Street, San Francisco",yes,
node/5180870590,37.7718576,-122.4305285,Zip Zap Hair,hairdresser,,,+1 415-621-1671,,"245, Fillmore Street, San Francisco, 94117",,
node/5180870592,37.771839,-122.4316216,Idle Hand,tattoo,,,+1 415-552-4353,,"575, Haight Street",yes,
node/5180870600,37.7714617,-122.4301996,Got Roots,hairdresser,,,,,"210, Haight Street",,
node/5180870610,37.7715483,-122.430216,Upper Playground,clothes,,,,,"220, Fillmore Street",,
node/5180870611,37.7718164,-122.4319461,Wild Feather,boutique,,,,,"597, Haight Street",limited,
node/5180870613,37.7718352,-122.431797,Robotspeak,musical_instrument,,,+1 415-554-1977,https://robotspeak.com/,"589-1/2, Haight Street",no,
node/5180870616,37.7714307,-122.4301872,Cove,gift,,,,,"206, Fillmore Street, San Francisco, 94117",,
node/5180870621,37.7718282,-122.431871,vinyl dreams,music,,"Mo,Th-Su 13:00-18:00; Tu-We off",,,"593, Haight Street",no,
node/5182461986,37.7721255,-122.4312275,Silky Touch,beauty,,,,,"544, Haight Street, San Francisco, 94117",,
node/5222768492,37.7670881,-122.4465288,Ashbury Market,convenience,,"Mo-Su,PH 09:00-22:00",,,"205, Frederick Street, San Francisco, 94117",limited,
node/5251303377,37.7971513,-122.4358044,The Bud Stop,florist,,,,,,,
node/5251303378,37.7974332,-122.4335977,Sweaty Betty,clothes,Sweaty Betty,,,,,,
node/5251303380,37.7973658,-122.4341134,Skinworx,yes,,,,,,,
node/5251303382,37.797352,-122.4342227,Lush,cosmetics,Lush,,,,,,
node/5251303384,37.7974178,-122.4337189,Lorna Jane,clothes,,,,,,,
node/5251308682,37.7972561,-122.4333416,Kühl,yes,,,,,,,
node/5251308683,37.7972338,-122.4334957,Sephora,cosmetics,Sephora,,,,,,
node/5251313982,37.7971098,-122.4344764,AT&T,mobile_phone,AT&T,,,,,,
node/5261560133,37.8811437,-122.5246955,San Francisco Running Company,sports,,,,,,,
node/5265335700,37.8808407,-122.5246099,European Tailoring & Dry Cleaners,dry_cleaning,,,,,,,
node/5265335701,37.8807752,-122.5245603,Pet Pro,pet,,,,,,,
node/5265426815,37.8803024,-122.5232089,CR Automotive Mill Valley,car_repair,,,,,,,
node/5265426816,37.8805517,-122.5235063,Collectible Coins & Jewelry,jewelry,,,,,,,
node/5265426818,37.8808946,-122.5239315,Martin Brothers Supply,hardware,,,,,,,
node/5265426819,37.8812751,-122.5241256,Tam Rentals,hardware,,,,,,,
node/5265427621,37.8814369,-122.524047,Mill Valley Auto Service,car_repair,,,,,,,
node/5265427622,37.8817615,-122.5239145,Proof Lab Surf Shop,water_sports,,,,,,,
node/5265429360,37.8822734,-122.5251408,Marin Oriental Rug House,carpet,,,,,,,
node/5265429361,37.8820083,-122.5256276,K & K Nails,beauty,,,,,,,
node/5266965811,37.88028,-122.525712,Green Door Design,florist,,,,,,,
node/5266965812,37.8945891,-122.5302807,Virginia Cleaners,dry_cleaning,,,,,,,
node/5266965814,37.8944979,-122.530722,Earthly Nutrition,nutrition_supplements,,,,,,,
node/5267416755,37.8956285,-122.5169193,Goodman Building Supply,hardware,,,,,,,
node/5267416785,37.8953025,-122.5155014,AT&T,mobile_phone,AT&T,,,,,,
node/5296472720,37.8081771,-122.4146264,San Francisco Chocolate Store,chocolate,,"Mo,Th 10:00-21:00; Tu-We 10:00-20:30; Fr-Su 10:00-21:30",,,,,
node/5301492674,37.7864124,-122.4519387,Paper Source,stationery,Paper Source,Mo-Tu 10:00-19:00; We-Th 10:00-20:00; Fr 10:30-20:00; Sa 10:30-19:00; Su 11:30-18:00,,,"3525, California Street, San Francisco, 94118",yes,
node/5305947462,37.7214847,-122.3962895,Coin Laundry Wash & Dry,laundry,,,,,,,
