id,lat,lon,name,type,cuisine,opening_hours,phone,website,address,outdoor_seating,takeaway,delivery,wheelchair
node/2621689385,37.9095316,-122.3576545,Assemble Kitchen,restaurant,burger;salad;sandwich,We-Sa 11:00-19:00; Su 11:00-16:00,+1-510-215-6025,https://www.assemblekitchen.com/,1414,,,,
node/2622986361,37.7514343,-122.4300466,Dumpling Kitchen,restaurant,chinese,"Mo,Tu,Th 11:00-15:00, 17:00-20:30; We off; Fr 11:00-15:00, 17:00-20:45; Sa,Su 11:00-20:45",+1 415-282-4969,,"3913, 24th Street, San Francisco, 94114",yes,,,
node/2623903547,37.7831103,-122.4173562,Saigon Sandwich,fast_food,vietnamese;sandwich,"Mo,Tu 07:00-17:30; We-Su 07:00-18:00",+1 415 4745698,,"560, Larkin Street, San Francisco",no,only,,yes
node/2624019154,37.7905588,-122.3891883,Waterbar,restaurant,,,,,,,,,
node/2624201223,37.7649986,-122.4318228,Hi Tops,pub,,,,https://hitopsbar.com/san-francisco/,"2247, Market Street, San Francisco, 94114",yes,,,
node/2624201224,37.7649499,-122.431883,Santeria,restaurant,mexican,,+1 415-896-4496,https://santeria-sf.com/,"2251, Market Street, San Francisco, 94114",,,,
node/2624201225,37.7644304,-122.432524,Bar 49,bar,mexican;salvadorean,,,,"2295, Market Street, San Francisco, 94114",,,,
node/2624201230,37.7610642,-122.434509,The Mix,bar,,,,,"18th Street, San Francisco, 94114",,,,yes
node/2624313649,37.687061,-122.4698687,CyBelles Pizza,restaurant,pizza,,,https://www.cybellespizzadalycity.com/,"2985, Junipero Serra Boulevard, Daly City, 94014",,,,
node/2625322062,37.7438412,-122.4537214,Taqueria Miraloma,restaurant,mexican,,,,"755, Portola Drive, San Francisco, 94127",,,,
node/2625322098,37.7439398,-122.4536099,Round Table Pizza,restaurant,pizza,,+1-415-681-9595,https://www.roundtablepizza.com/rtp/store.asp?store_num=753,"737, Portola Drive, San Francisco, 94127",,,,
node/2626607881,37.751742,-122.4185844,Taqueria Los Altos,restaurant,mexican,"Nov-Feb: Su-Th 11:00-22:00; Fr,Sa 11:00-23:00",,,"2830, Mission Street, San Francisco",yes,yes,,yes
node/2627594114,37.7588872,-122.4167358,Mr. Pickle's Sandwich Shop,restaurant,sandwich,Mo-Fr 09:00-19:00; Sa 10:00-17:00; Su 11:00-17:00,+1-415-826-0143,http://www.sfmrpickles.com/,"3380, 20th Street, San Francisco, 94110",,,,
node/2627665934,37.7441316,-122.4206681,Pizza Hacker,restaurant,pizza,Tu-Su 17:00-22:00,,http://thepizzahacker.com/,"3299, Mission Street, San Francisco, 94110",,,,
node/2627676155,37.74516,-122.4203711,Blue Plate,restaurant,american,"We-Su 16:00-21:00; Mo,Tu off; Dec 20-Dec 28 off",+1 415 2826777,https://www.blueplatesf.com,"3218, Mission Street, San Francisco, 94110",yes,,,
node/2627676156,37.7453753,-122.4202222,Royal Cuckoo,bar,,"Mo-Th 16:00-02:00, Fr,Sa 15:00-02:00",+1-415-550-8667,,"3202, Mission Street, San Francisco, 94110",,,,
node/2627683875,37.7451982,-122.4199714,Sweet Basil Thai,restaurant,thai,"Mo-Fr 11:00-15:00,17:00-22:00; Sa,Su 12:00-22:00",,http://sf.sweetbasilthai.net/,"3221, Mission Street, San Francisco, 94110",,,,
node/2627732087,37.7445388,-122.4242579,Noeteca,restaurant,,"Mo,We-Sa 10:00-22:00; Su 10:00-17:30; Tu off",+1-415-824-5524,https://noeteca.com/,"1551, Dolores Street, San Francisco, 94110",,,,
node/2629023876,37.7437055,-122.4287888,Alice's,restaurant,chinese,,,https://alicesrestaurantsf.com/,"1599, Sanchez Street, San Francisco",,,,
node/2629113680,37.761163,-122.4285438,Cervecería de MateVeza,bar,empanada,"Mo-Fr 15:00-21:00; Sa,Su 12:00-21:00",,http://cerveceriasf.com/,"3801, 18th Street, San Francisco, 94114",,,,
node/2630343533,37.6029516,-122.3946359,Starbucks,cafe,coffee_shop,Mo-Su 05:00-19:00,+1 650-692-9567,https://www.starbucks.com/store-locator/store/15797/millbrae-square-513-broadway-millbrae-ca-940301907-us,"513, Broadway, Milbrae, 94030",yes,yes,,
node/2630343534,37.6029899,-122.3946802,Jamba,fast_food,juice,Mo-Sa 08:30-18:00; Su 09:00-17:30,+1 650-259-1595,https://locations.jamba.com/ca/millbrae/525-broadway-ave,"525, Broadway, Milbrae, 94030",,yes,,
node/2636164497,37.7522964,-122.4192737,Beloved Cafe,cafe,coffee_shop;ice_cream;breakfast;tea;juice;asian,Mo-Su 08:30-16:40,+1-415-800-6546,https://www.belovedcafesf.com/,"3338, 24th Street, San Francisco",yes,,,
node/2639227318,37.7998759,-122.4093442,Gelateria Naia,ice_cream,,Su 12:00-22:00; Mo-Th 12:00-22:00; Fr-Sa 12:00-23:00,+1-415-677-9280,,"520, Columbus Avenue, San Francisco, 94133",,,,
node/2639373746,37.76491,-122.4244936,Salmon Bar,restaurant,seafood;japanese,"Mo-Th 11:30-14:30,17:00-21:30; Fr-Su 11:30-21:30",,https://salmonbarsf.com/,"3214, 16th Street, San Francisco, 94103",,,,yes
node/2652836518,37.7857448,-122.4293419,San Wang Restaurant,restaurant,chinese,,,,,,,,
node/2653002566,37.7746278,-122.4379002,Club Waziema,restaurant,ethiopian,,+1 415-346-6641,,"543, Divisadero Street, San Francisco, 94117",,,,yes
node/2653086008,37.7604925,-122.4171996,Ox Cafe,cafe,mexican,,,,,,,,
node/2653087230,37.7602421,-122.4212763,SF Grill,restaurant,,,,,,,,,
node/2653235898,37.806886,-122.4322073,Greens Restaurant,restaurant,,"Tu-Th 11:30-14:30, 17:00-21:00; Fr 11:30-14:30, 17:00-21:00; Sa, Su 10:30-14:30, 17:00-21:00; Mo off",+1 415 7716222,https://greensrestaurant.com/,"2, Marina Boulevard, San Francisco, 94123",yes,,,
node/2655462967,37.7664554,-122.4502523,The Ice Cream Bar,cafe,ice_cream,Mo-Tu off; We-Th 14:00-22:00; Fr-Su 13:00-22:00,,https://www.theicecreambarsf.com/,"815, Cole Street, San Francisco, 94117",,,,yes
node/2655466372,37.773396,-122.4390441,Nopalito,restaurant,mexican,,+1-415-535-3969,https://www.nopalitosf.com/,"306, Broderick Street, San Francisco, 94117",,yes,,
node/2655525579,37.7654241,-122.466293,Underdogs Tres,restaurant,mexican;bar_and_grill;fish;tacos,Mo-Fr 11:00-22:00; Sa-Su 09:00-22:00,+1 415-566-8700,https://underdogstres.com/,"1224, 9th Avenue, San Francisco, 94122",,,,yes
node/2655525593,37.776794,-122.4767869,Wen Chang Dumplings,restaurant,asian,Tu-Su 16:00-21:00; Tu-Su 11:30-14:30,+1 415-702-6156,https://wenchangusa.com/,"1650, Balboa Street, San Francisco, 94121",,,,yes
node/2655525613,37.7767598,-122.4782809,Han Il Kwan,restaurant,korean,"Mo,Th,Su 11:00-20:00; Tu-We off; Fr-Sa 11:00-21:00",,https://www.facebook.com/pages/Han-Il-Kwan-Korean-Restaurant/116350931710296,"1802, Balboa Street, San Francisco, 94121-3131",,,,
node/2655525620,37.7837055,-122.4829992,Pizzetta 211,restaurant,pizza,,+1-415-379-9880,https://pizzetta211.com/,"211, 23rd Avenue, San Francisco, 94121",,,,
node/2655525650,37.7815072,-122.493301,Pagan,restaurant,burmese,,+1-415-751-2598,https://www.pagansf.com/,"3199, Clement Street, San Francisco, 94121",,,,
node/2655525658,37.7815231,-122.4928772,Oyaji,restaurant,sushi,,+1-415-379-3604,,"3123, Clement Street, San Francisco, 94121",,,,
node/2655525665,37.7815231,-122.4929563,Goemon Izakaya,bar,,,,,"3129, Clement Street, San Francisco, 94121",,,,
node/2655539040,37.7798426,-122.494594,Pacific Cafe,restaurant,seafood,,+1-415-387-7091,https://www.pacificcafesf.com/,"7000;7002, Geary Boulevard, San Francisco, 94121",,,,
node/2656720873,37.7931692,-122.4210689,Sorella,restaurant,,,,,"1760, Polk Street, San Francisco, 94109",,,,yes
node/2656775523,37.7521029,-122.4192066,Adventure in Food and Wine,restaurant,pizza,"Tu-Th 16:00-22:00, Fr 16:00-23:00, Sa-Su 16:00-22:00",+1 628-444-3430,,"3331, 24th Street, San Francisco, 94110",,,,
node/2656775528,37.752106,-122.4191668,Panadería La Mejor,shop:bakery,,Mo-Sa 05:00-22:00; Su 06:00-21:00,,,"3329, 24th Street, San Francisco",,,,
node/2657227473,37.7709595,-122.4091985,,restaurant,,,,,"1114, Bryant Street, San Francisco, 94103",,,,
node/2657227481,37.7699755,-122.403,Saap Ver,restaurant,thai,,+1 415-255-8188,https://www.saapver.com/,"88, Division Street, San Francisco, 94103",,,,
node/2657881653,37.7896193,-122.4015992,Variety Club Preview Room,bar,,,,,"582, Market Street, San Francisco, 94104",,,,
node/2657930588,37.7617297,-122.422948,Good Good Culture Club,restaurant,hawaiian;asian;american,Tu-Sa 17:30-21:30,,https://goodgoodcultureclub.com/,"3560, 18th Street, San Francisco, 94110",yes,,,yes
node/2670905250,37.7914981,-122.3929806,Mau,restaurant,,,,,,no,,,yes
node/2682478749,37.7841621,-122.4765936,Ham and Cheese Deli,cafe,sandwich;deli;coffee;breakfast,We-Fr 07:00-14:30; Sa-Su 08:30-14:00,+1 415 592 9782,https://www.hamandcheesesf.com/,"5501, California Street, San Francisco, 94121",,,,
node/2684689895,37.8618863,-122.4946165,Fred's Coffee Shop,restaurant,burger,,,,"1917, Bridgeway, Sausalito, 94965",,,,
node/2689861324,37.7885138,-122.4150968,Cup of Joy,cafe,coffee_shop;sandwich,Mo-Sa 07:00-19:00; Su 07:00-17:00,+1 415 5637745,,"896, Sutter Street",yes,yes,,yes
node/2698381301,37.7864812,-122.4183401,Jane On Larkin,cafe,coffee_shop,"Mo-Fr 07:00-16:00; Sa,Su 08:00-16:00",+1 415 8759532,https://www.itsjane.com/location/jane-on-larkin/,"925, Larkin Street, San Francisco, 94109",,,,
node/2698395558,37.7899499,-122.4206855,Hi-Lo Club,bar,,Tu-Su 16:00-24:00,,https://www.hilosf.com/,"1423, Polk Street, San Francisco, 94109",parklet,,,yes
node/2710274163,37.7215808,-122.475618,SFSU Station Cafe,cafe,sandwich;coffee;pizza,06:30-21:30,,,"1600, Holloway Avenue, San Francisco",yes,,,yes
node/2712078675,37.7642134,-122.4655911,Street Taco,restaurant,mexican,,+1 415 6819205,,"712, Irving Street, San Francisco, 94122",,,,yes
node/2712083528,37.7642144,-122.465689,Easy Breezy,ice_cream,frozen_yogurt,Mo-We 13:00-21:00; Th-Fr 13:00-22:00; Sa 12:00-22:00; Su 12:00-21:00,+1-415-341-0400,http://www.easybreezysf.com/,"718, Irving Street, San Francisco, 94122",yes,yes,,yes
node/2713394902,37.7216724,-122.4781406,Peet's Coffee,cafe,coffee_shop,Mo-Th 07:00-23:00; Fr 07:00-19:00; Sa 09:00-21:00; Su 09:00-23:00,,,"1600, Holloway Avenue, San Francisco, 94132",,yes,,yes
node/2713422338,37.7224511,-122.478484,CCSC Food Court,food_court,,Mo-Fr 07:00-22:00; Sa 10:00-22:00,,,,,,,
node/2713438126,37.7233172,-122.482221,Subway,fast_food,sandwich,Mo-Fr 07:00-23:00; Sa-Su 09:00-21:00,+1 415-405-3499,https://restaurants.subway.com/united-states/ca/san-francisco/750-font-blvd,"750, Font Boulevard Village At Centennial Square, San Francisco, 94132",,yes,,
node/2713441806,37.7217797,-122.4760984,HSS Room 121 Cafe,cafe,,,,,,,,,
node/2714942365,37.7234064,-122.4813298,Taza Smoothies and Wraps,restaurant,,,,,,,,,
node/2715014432,37.7635407,-122.4664345,Nabe,restaurant,japanese;nabe;hotpot,"Mo-Th 17:00-22:00; Fr 17:00-22:45; Sa 11:30-14:45,17:00-22:45; Su 11:30-14:45,17:00-22:00",,https://www.nabesf.com/,"1325, 9th Avenue, San Francisco, 94122",,,,yes
node/2715021824,37.764197,-122.4659407,Posh Bagel,cafe,bagel,07:00-16:00,,,"742, Irving Street, San Francisco, 94122",no,,,yes
node/2718062342,37.7718826,-122.4303038,Estela's Fresh Sandwiches,fast_food,sandwich,Mo-Fr 08:00-16:00,+1-415-553-6068,http://orderestelasfreshsandwiches.com,"250, Fillmore Street",,,,yes
node/2718062343,37.7718402,-122.4302903,Choux,shop:bakery,,PH off; Tu-Su 10:00-19:00,+1-415-757-0722,https://chouxsf.com/,"248, Fillmore Street",,,,
node/2718062344,37.7719259,-122.430317,Coffee Out There,cafe,coffee_shop,Mo-Su 11:00-19:30,,,"254, Fillmore Street",,,,
node/2722757446,37.7635121,-122.416377,Robin's Cafe,cafe,coffee_shop;juice,Mo-Fr 08:00-16:00; Sa-Su 08:00-14:00,+1-415-549-8549,https://www.robinscafesf.com/,"3153, 17th Street, San Francisco, 94110",sidewalk,,,yes
node/2723913162,37.8685466,-122.50193,Louie’s Delicatessen,restaurant,sandwich,,+1 415 3326070,https://louiesdelisausalito.com/,"2656, Bridgeway, Sausalito, 94965",,,,
node/2724725641,37.7221622,-122.4788561,The PUB@SFSU,bar,,Mo-Th 11:30-21:00; Fr 11:30-18:30,+1 415-338-3487,https://www.yelp.com/biz/the-pub-at-sfsu-san-francisco,"1650, Holloway Avenue, San Francisco, 94132",,,,yes
node/2726201090,37.7220866,-122.4786594,Nizario's,restaurant,pizza,11:00-15:00,+1 415-337-5555,,"1650, Holloway Avenue, San Francisco, 94132",,,,
node/2750810774,37.7973699,-122.4356968,Mauna Loa Cocktails,bar,,,,,"Fillmore Street, San Francisco, 94123",,,,
node/2778354089,37.731729,-122.4489884,La Iguana Azul,restaurant,mexican,Tuesday through Sunday,,,,,,,
node/2783222076,37.7816183,-122.456055,Native Burger,restaurant,burger,Mo-Sa 11:00-21:00; Su 11:00-15:30; PH closed,,,"3420, Geary Boulevard, San Francisco, 94118",,,,
node/2786939583,37.7764572,-122.4379121,The Mill,cafe,coffee_shop,"Mo 07:00-21:00, Tu-Su 07:00-19:00",,http://themillsf.com/,"736, Divisadero Street, San Francisco, 94117",,,,
node/2797770808,37.7570488,-122.416514,Brasa Bros,restaurant,peruvian,,,,"1001, South Van Ness Avenue, San Francisco, 94110",,,,yes
node/2814613117,37.7968463,-122.4029264,Bix,restaurant,,,,https://www.bixrestaurant.com/,"56, Gold Street, San Francisco, 94133",,,,
node/2815132110,37.7768129,-122.4180548,The Beer Hall,bar,,Mo-Th 16:00-23:00; Fr-Sa 15:00-24:00; Su 15:00-22:00,+1 415 800 7416,https://www.thebeerhallsf.com/,"1, Polk Street, San Francisco, 94102",,,,
node/2815191083,37.7787802,-122.3913315,Bravado,cafe,coffee_shop,Mo-Fr 07:00-18:00; Sa-Su 11:00-15:00,+1 415-957-1100,https://www.bravadolounge.com/,"170, King Street, San Francisco, 94107",,,,yes
node/2819234080,37.7712208,-122.4238831,Sushi Zone,restaurant,sushi,,,,,,,,
node/2823281301,37.8597833,-122.4853833,Salito's Crab House and Prime Rib,restaurant,seafood,Mo-Su 12:00-20:00,+1-415-331-3226,https://salitoscrabhouse.com/,"1200, Bridgeway, Sausalito, 94965",yes,yes,no,yes
node/2840135401,37.7929537,-122.3921158,Perry's,restaurant,american,"Mo-We 11:30-21:00; Th-Fr 11:30-22:00; Sa 11:00-14:30, 16:00-22:00; Su 11:00-14:30, 16:00-21:00",+1 415-495-6500,https://www.perryssf.com/location/embarcadero/,"155, Steuart Street, San Francisco, 94105",yes,yes,no,yes
node/2840137601,37.793083,-122.392177,Angler,restaurant,seafood,,,https://www.anglerrestaurants.com/san-francisco,"132, The Embarcadero, San Francisco, 94105",yes,,no,yes
node/2840142901,37.79377,-122.393033,Americano,restaurant,,,,,,,,,yes
node/2853929583,37.7512368,-122.4334327,Noe Valley Bakery,shop:bakery,,"Mo-Fr 07:00-19:00; Sa,Su 07:00-18:00",,,"4073, 24th Street, San Francisco, 94114",,,,
node/2869009137,37.7979647,-122.4203437,Amarena,restaurant,italian,,,,"2162, Larkin Street, San Francisco, 94109",yes,,,
node/2869372593,37.7885328,-122.3981521,Special Xtra,cafe,coffee_shop,Mo-Fr 07:30-16:00,,,"138, Minna Street, San Francisco, 94105",no,,,yes
node/2869484061,37.7868886,-122.3941939,Local Kitchen & Wine Merchant,restaurant,italian,"Mo-Fr 11:00-14:30,16:00-22:00;Sa-Su 10:00-14:30,17:30-22:00",,https://www.sf-local.com/,"330, 1st Street, San Francisco, 94105",,,,
node/2879135417,37.7508668,-122.4162912,The Phone Booth,bar,,,+1-415-648-4683,,"1398, South Van Ness Avenue, San Francisco, 94110",no,,,
node/2879135418,37.7508233,-122.4181756,Elsy's,restaurant,salvadoran,Mo-Sa 10:00-20:00; Su 10:00-17:00,+1 415-642-0104,http://orderelsysrestaurant.com/,"2893, Mission Street, San Francisco, 94110",,,,
node/2879135419,37.750729,-122.4184495,Red Cafe,restaurant,american,"Su 08:00-16:00; Mo,Tu,Th-Sa 07:30-16:00",,,,,,,
node/2879135420,37.7841206,-122.4105077,Pandora Karaoke Bar,bar,,,,,,,,,
node/2880793633,37.7931547,-122.4213525,The Crepe House,cafe,,,,,"1755, Polk Street, San Francisco, 94109",,,,yes
node/2881830804,37.775488,-122.4159,Cumaica,cafe,,,,,"1398, Mission Street",,,,
node/2886302532,37.781301,-122.3916676,SAJJ Mediterranean,restaurant,mediterranean,11:00-20:00,+1 415 658 7577,https://www.sajjstreeteats.com/location/san-francisco-soma/,"636, 2nd Street, San Francisco, 94107",yes,,,
node/2886430256,37.7762169,-122.4182945,Yakiniku Shodai,restaurant,japanese,Tu-Sa 17:00-20:00,+1 415-757-0201,https://www.shodaisf.com/,"1420, Market Street, San Francisco, 94102",no,no,,
node/2895323815,37.7752166,-122.4195185,All Star Cafe,cafe,,24/7,+1 4152529888,,"1500, Market Street, 94102",no,only,,yes
node/2895323817,37.7759755,-122.4196734,Pokebola,fast_food,fish,11:00-21:00,+1 415-655-9293,https://www.pokebolasf.com/,,,,,
node/2905105742,37.7760392,-122.4085285,Rocco's Cafe,restaurant,,,,,"1131, Folsom Street, San Francisco, 94103",,,,
node/2919230585,37.7429597,-122.4212785,Chicano Nuevo,restaurant,mexican,,+1-415-206-2086,https://emmysspaghettishack.com/,"18, Virginia Avenue, San Francisco, 94110",,,,
node/2919360803,37.7992515,-122.4483745,Sessions at the Presidio,restaurant,burger;regional,,,https://www.sessionssf.com/,"1, Letterman Drive",,,,
node/2932574334,37.8101661,-122.410708,Swiss Louis,restaurant,italian;seafood,,+1-415-421-2913,,"Pier 39, San Francisco, 94133",yes,,,
node/2936291077,37.8591751,-122.4867658,Sausalito Gourmet Delicatessen,restaurant,deli;sandwich,Mo-Su 11:00-18:00,+1-415-332-4880,https://www.sausalitogourmet.com/,"209, Caledonia Street, Sausalito, 94965",,,,
node/2936606509,37.7624527,-122.39711,Papito,restaurant,mexican,"Mo-Fr 11:30-22:00; Sa,Su 10:30-22:00",+1 415-695-0147,http://www.papitosf.com/,"1457, 18th Street, San Francisco, 94107",yes,,,
node/2936612050,37.7624837,-122.396684,Chez Maman East,restaurant,french,"Mo-Fr 11:30-22:30; Sa,Su 10:30-22:30",+1 415-655-9542,http://chezmamansf.com/cmpotrero.html,"1401, 18th Street, San Francisco, 94107",,,,yes
node/2937336925,37.7771407,-122.421869,Hayes Street Grill,restaurant,,"Th-Sa 11:30-14:30,17:00-21:00; Su 12:00-18:00; Mo-We 17:00-21:00 open ""on symphony/opera house performance nights only""",+1 415-863-5545,https://www.hayesstreetgrill.com/,320,,,,
node/2941409392,37.7904964,-122.403818,Rickhouse,bar,,"Su,Mo off; Tu,We 16:30-24:00; Th-Sa 16:30-26:00",+1 415 3982827,https://www.rickhousebar.com/,"246, Kearny Street, San Francisco, 94108",no,,,
node/2956095526,37.7725007,-122.4130011,Sextant Coffee Roasters,cafe,coffee_shop,Mo-Fr 08:00-16:00; Sa 09:00-16:00,+1-415-355-1415,https://sextantcoffee.com/,"1415, Folsom Street, San Francisco, 94103",yes,,,
node/2957504173,37.7923536,-122.4104447,Laurel Court,restaurant,,"Su-Th 07:00-21:00; Fr,Sa 07:00-22:00",,,"950, Mason Street, San Francisco, 94108",,,,
node/2963068433,37.7966476,-122.422051,The Buccaneer,pub,,,,,"2155, Polk Street, San Francisco, 94109",,,,
node/2963068434,37.7960404,-122.4221959,Berber,restaurant,,,,,"1516, Broadway, San Francisco, 94109",,,,
node/2975371309,37.5632302,-122.3233029,Champagne Seafood Restaurant,restaurant,chinese,,,,"88, East 4th Avenue, San Mateo, 94401",no,,,
node/2988910736,37.7751691,-122.410073,El Capitan Taqueria,cafe,mexican,,,,"1198, Folsom Street",,,,
node/3002990370,37.7514989,-122.4292078,Haystack Pizza Italian Restaurant,restaurant,italian,,,,,,,,
node/3008209423,37.7516682,-122.4295255,La Boulangerie de San Francisco,cafe,french,,,https://www.laboulangeriesf.com/,"3898, 24th Street, San Francisco",yes,,,
node/3008209424,37.7516999,-122.4291336,Holey Bagel,shop:bakery,bagel,,,,"3872, 24th Street, San Francisco",,,,
node/3008209425,37.7517045,-122.4289873,Martha and Bros. Coffee Co.,cafe,coffee_shop,,,,"3868, 24th Street, San Francisco",,,,
node/3018371855,37.7948237,-122.3955509,Osha Thai,restaurant,,,,,,,,,yes
node/3018371856,37.7953964,-122.3958723,Stone Korean Kitchen,restaurant,korean,,,,San Francisco,,,,yes
node/3018753922,37.7931005,-122.421082,Amélie,bar,,,,,"1754, Polk Street, San Francisco",,,,
node/3019242204,37.7953048,-122.3958728,Breaking Bread,shop:bakery,,,,,,,,,yes
node/3022661942,37.7419989,-122.4266566,La Ciccia,restaurant,italian,Tu-Sa 17:30-22:00,+1-415-550-8114,http://www.laciccia.com/,"291, 30th Street, San Francisco",,,,
node/3036134888,37.6989479,-122.482379,Sheng Kee,shop:bakery,,,,,"526, Westlake Center, Daly City, 94015",,,,
node/3036917825,37.9261151,-122.3850003,Extreme Pizza,fast_food,pizza,,,https://www.extremepizza.com/location/extreme-pizza-point-richmond-california/,,,yes,,
node/3036917826,37.9243902,-122.3836735,Great American Burger and Pie,fast_food,,,,https://www.gahamburger.com/,,,,,
node/3061387376,37.7875747,-122.4032007,Local Edition,bar,,"Tu-Th 16:30-24:00; Fr 16:30-26:00; Sa 18:00-26:00; Su,Mo off",+1 415 7951375,https://www.localeditionsf.com/,"691, Market Street, San Francisco",no,,,yes
